Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-26T19:28:40,2021-05-26T19:32:33,032,Eläinmuseo,019,Rautatientori / itä,690,231
2021-05-26T19:28:35,2021-05-26T19:28:47,046,Diakoniapuisto,046,Diakoniapuisto,0,10
2021-05-26T19:28:13,2021-05-26T19:32:09,063,Jätkäsaarenlaituri,201,Länsisatamankuja,915,234
2021-05-26T19:27:57,2021-05-26T19:44:49,118,Fleminginkatu,012,Kanavaranta,3819,1011
2021-05-26T19:27:27,2021-05-26T19:32:57,309,Kaivonkatsojanpuisto,311,Ramsinniementie,1237,324
2021-05-26T19:27:23,2021-05-26T19:36:38,111,Esterinportti,086,Kuusitie,1635,552
2021-05-26T19:27:12,2021-05-26T19:36:51,111,Esterinportti,086,Kuusitie,1684,579
2021-05-26T19:27:07,2021-05-26T19:35:07,036,Apollonkatu,022,Rautatientori / länsi,1274,475
2021-05-26T19:27:04,2021-05-26T19:35:13,134,Haukilahdenkatu,121,Vilhonvuorenkatu,1676,485
2021-05-26T19:26:59,2021-05-26T19:30:34,054,Gyldenintie,055,Puistokaari,935,211
2021-05-26T19:26:27,2021-05-26T19:35:28,039,Ooppera,043,Karhupuisto,1870,542
2021-05-26T19:26:27,2021-05-26T19:30:39,110,Maistraatintori,108,Radiokatu,808,247
2021-05-26T19:26:04,2021-05-26T19:34:17,030,Itämerentori,032,Eläinmuseo,1930,492
2021-05-26T19:25:35,2021-05-26T19:45:12,126,Kalasatama (M),076,Olympiastadion,3040,1173
2021-05-26T19:24:59,2021-05-26T19:36:17,141,Intiankatu,117,Brahen puistikko,2383,677
2021-05-26T19:24:49,2021-05-26T19:36:32,247,Haakoninlahdenkatu,247,Haakoninlahdenkatu,2470,699
2021-05-26T19:24:43,2021-05-26T19:28:27,059,Salmisaarenranta,058,Lauttasaarensilta,935,219
2021-05-26T19:24:36,2021-05-26T19:34:41,023,Kiasma,045,Brahen kenttä,2411,601
2021-05-26T19:24:34,2021-05-26T19:28:48,059,Salmisaarenranta,058,Lauttasaarensilta,984,249
2021-05-26T19:24:32,2021-05-26T19:40:07,022,Rautatientori / länsi,115,Venttiilikuja,3154,931
2021-05-26T19:24:23,2021-05-26T19:39:01,210,Pajamäki,723,Säterinniitty,3379,873
2021-05-26T19:24:14,2021-05-26T19:34:30,031,Marian sairaala,040,Hakaniemi (M),2831,615
2021-05-26T19:24:04,2021-05-26T19:30:35,023,Kiasma,162,Leppäsuonaukio,751,387
2021-05-26T19:23:53,2021-05-26T19:24:09,022,Rautatientori / länsi,022,Rautatientori / länsi,0,15
2021-05-26T19:23:47,2021-05-26T19:40:31,003,Kapteeninpuistikko,031,Marian sairaala,2556,999
2021-05-26T19:23:43,2021-05-26T19:35:23,348,Siltamäki,350,Töyrynummi,1629,694
2021-05-26T19:23:36,2021-05-26T19:49:21,201,Länsisatamankuja,026,Kamppi (M),2152,1540
2021-05-26T19:23:22,2021-05-26T19:30:42,129,Pernajantie,114,Ratapihantie,1357,436
2021-05-26T19:22:20,2021-05-26T19:38:44,026,Kamppi (M),095,Munkkiniemen aukio,4635,981
2021-05-26T19:22:02,2021-05-26T19:26:26,629,Piispanportti,631,Friisilänaukio,771,260
2021-05-26T19:21:52,2021-05-26T19:34:31,089,Tilkanvierto,039,Ooppera,2501,758
2021-05-26T19:21:06,2021-05-26T19:43:27,080,Jäähalli,057,Lauttasaaren ostoskeskus,5568,1337
2021-05-26T19:21:01,2021-05-26T19:43:56,099,Muusantori,099,Muusantori,3154,1372
2021-05-26T19:20:52,2021-05-26T19:34:51,037,Töölönkatu,122,Lintulahdenkatu,2811,839
2021-05-26T19:20:35,2021-05-26T19:32:31,059,Salmisaarenranta,006,Hietalahdentori,1982,537
2021-05-26T19:20:34,2021-05-26T19:40:37,016,Liisanpuistikko,128,Päijänteentie,2440,1199
2021-05-26T19:20:19,2021-05-26T19:23:22,070,Sammonpuistikko,037,Töölönkatu,763,178
2021-05-26T19:20:09,2021-05-26T19:43:24,003,Kapteeninpuistikko,003,Kapteeninpuistikko,2166,1390
2021-05-26T19:19:31,2021-05-26T19:25:36,029,Baana,059,Salmisaarenranta,1353,360
2021-05-26T19:19:13,2021-05-26T19:25:18,111,Esterinportti,088,Kiskontie,1651,316
2021-05-26T19:18:46,2021-05-26T19:40:39,112,Rautatieläisenkatu,365,Karviaistie,7816,1312
2021-05-26T19:18:25,2021-05-26T19:30:04,016,Liisanpuistikko,087,Kustaankatu,2646,694
2021-05-26T19:18:23,2021-05-26T19:37:06,723,Säterinniitty,100,Teljäntie,4476,1119
2021-05-26T19:17:46,2021-05-26T19:30:41,135,Velodrominrinne,046,Diakoniapuisto,2050,770
2021-05-26T19:17:42,2021-05-26T19:23:12,134,Haukilahdenkatu,129,Pernajantie,916,326
2021-05-26T19:17:33,2021-05-26T19:25:44,138,Arabiankatu,135,Velodrominrinne,2101,487
2021-05-26T19:17:32,2021-05-26T19:25:39,071,Hietaniemenkatu,077,Nordenskiöldinaukio,1633,479
2021-05-26T19:17:07,2021-05-26T19:27:55,503,Keilalahti,513,Hakalehto,2848,644
2021-05-26T19:17:04,2021-05-26T19:20:31,260,Herttoniemi (M),256,Herttoniemenranta,812,207
2021-05-26T19:16:38,2021-05-26T19:24:15,012,Kanavaranta,002,Laivasillankatu,1153,454
2021-05-26T19:16:05,2021-05-26T19:21:14,539,"Aalto-yliopisto (M), Tietotie",543,Otaranta,1100,305
2021-05-26T19:15:40,2021-05-26T19:28:17,641,Komeetankatu,611,Matinkartanontie,1864,753
2021-05-26T19:15:31,2021-05-26T19:25:45,727,Ratsutori,210,Pajamäki,2582,613
2021-05-26T19:15:29,2021-05-26T19:18:31,571,Tapiolan urheilupuisto,573,Urheilupuisto (M),584,179
2021-05-26T19:15:22,2021-05-26T19:17:16,057,Lauttasaaren ostoskeskus,058,Lauttasaarensilta,396,111
2021-05-26T19:14:26,2021-05-26T19:18:13,291,Itäkeskus Metrovarikko,275,Itäkeskus (M),894,225
2021-05-26T19:14:14,2021-05-26T19:19:03,031,Marian sairaala,029,Baana,831,284
2021-05-26T19:13:48,2021-05-26T19:20:50,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,1123,419
2021-05-26T19:13:43,2021-05-26T19:25:25,135,Velodrominrinne,292,Koskelan varikko,2066,696
2021-05-26T19:13:28,2021-05-26T19:21:22,115,Venttiilikuja,042,Haapaniemenkatu,1760,476
2021-05-26T19:12:06,2021-05-26T19:19:32,030,Itämerentori,058,Lauttasaarensilta,1402,441
2021-05-26T19:11:20,2021-05-26T19:24:09,137,Arabian kauppakeskus,112,Rautatieläisenkatu,2813,765
2021-05-26T19:11:14,2021-05-26T19:24:27,002,Laivasillankatu,026,Kamppi (M),2244,786
2021-05-26T19:11:11,2021-05-26T19:18:05,134,Haukilahdenkatu,135,Velodrominrinne,1411,410
2021-05-26T19:11:01,2021-05-26T19:30:40,292,Koskelan varikko,045,Brahen kenttä,4031,1179
2021-05-26T19:10:48,2021-05-26T19:39:44,017,Varsapuistikko,264,Eränkävijäntori,7746,1735
2021-05-26T19:10:45,2021-05-26T19:18:53,062,Välimerenkatu,064,Tyynenmerenkatu,453,484
2021-05-26T19:10:39,2021-05-26T19:16:49,577,Olarinluoma,581,Niittykumpu (M),1272,367
2021-05-26T19:10:25,2021-05-26T19:16:26,062,Välimerenkatu,064,Tyynenmerenkatu,459,357
2021-05-26T19:10:10,2021-05-26T19:20:56,505,Westendinasema,581,Niittykumpu (M),2523,642
2021-05-26T19:10:05,2021-05-26T19:45:48,087,Kustaankatu,216,Jännetie,8553,2137
2021-05-26T19:10:02,2021-05-26T19:15:15,025,Narinkka,038,Töölöntori,1229,308
2021-05-26T19:10:01,2021-05-26T19:20:54,041,Ympyrätalo,110,Maistraatintori,3036,648
2021-05-26T19:10:00,2021-05-26T21:47:11,063,Jätkäsaarenlaituri,026,Kamppi (M),1094,297
2021-05-26T19:09:42,2021-05-26T19:20:04,030,Itämerentori,005,Sepänkatu,1690,618
2021-05-26T19:09:16,2021-05-26T19:17:16,332,Kontulankaari,335,Kurkimäentie,1709,477
2021-05-26T19:09:14,2021-05-26T19:18:59,025,Narinkka,068,Albertinkatu,1468,580
2021-05-26T19:09:01,2021-05-26T19:28:09,260,Herttoniemi (M),044,Sörnäinen (M),4443,1142
2021-05-26T19:08:50,2021-05-26T19:09:08,030,Itämerentori,030,Itämerentori,0,25
2021-05-26T19:08:46,2021-05-26T19:24:26,121,Vilhonvuorenkatu,080,Jäähalli,3397,935
2021-05-26T19:08:45,2021-05-26T19:30:29,121,Vilhonvuorenkatu,063,Jätkäsaarenlaituri,5115,1299
2021-05-26T19:07:50,2021-05-26T19:14:46,124,Isoisänsilta,123,Näkinsilta,1931,413
2021-05-26T19:07:24,2021-05-26T19:16:07,017,Varsapuistikko,015,Ritarikatu,1337,518
2021-05-26T19:07:01,2021-05-26T19:15:27,204,A.I. Virtasen aukio,140,Verkatehtaanpuisto,1631,501
2021-05-26T19:06:45,2021-05-26T19:14:23,109,Hertanmäenkatu,089,Tilkanvierto,2248,456
2021-05-26T19:06:38,2021-05-26T19:10:57,101,Munkkivuoren ostoskeskus,207,Vanha Viertotie,614,254
2021-05-26T19:06:16,2021-05-26T19:10:55,202,Merihaka,017,Varsapuistikko,1028,264
2021-05-26T19:06:03,2021-05-26T19:07:45,068,Albertinkatu,067,Perämiehenkatu,302,97
2021-05-26T19:05:59,2021-05-26T19:26:21,075,Korjaamo,075,Korjaamo,3434,1223
2021-05-26T19:05:04,2021-05-26T19:07:56,725,Rummunlyöjänkatu,727,Ratsutori,375,168
2021-05-26T19:05:01,2021-05-26T19:08:37,063,Jätkäsaarenlaituri,201,Länsisatamankuja,858,217
2021-05-26T19:05:00,2021-05-26T19:27:53,259,Petter Wetterin tie,279,Puotinkylän kartano,5687,1372
2021-05-26T19:04:42,2021-05-26T19:16:44,543,Otaranta,547,Jämeräntaival,1431,717
2021-05-26T19:04:41,2021-05-26T19:09:19,115,Venttiilikuja,113,Pasilan asema,847,273
2021-05-26T19:04:25,2021-05-26T19:10:41,044,Sörnäinen (M),129,Pernajantie,884,372
2021-05-26T19:03:59,2021-05-26T19:11:02,521,Kulttuuriaukio,557,Louhentori,1219,422
2021-05-26T19:03:55,2021-05-26T19:07:31,541,"Aalto-yliopisto (M), Korkeakouluaukio",533,Tekniikantie,508,212
2021-05-26T19:03:50,2021-05-26T19:10:45,204,A.I. Virtasen aukio,292,Koskelan varikko,1019,414
2021-05-26T19:02:31,2021-05-26T19:09:52,010,Kasarmitori,028,Lastenlehto,1635,437
2021-05-26T19:02:22,2021-05-26T19:09:21,030,Itämerentori,067,Perämiehenkatu,1372,415
2021-05-26T19:01:56,2021-05-26T19:13:09,011,Unioninkatu,036,Apollonkatu,2037,669
2021-05-26T19:01:53,2021-05-26T19:21:45,059,Salmisaarenranta,084,Paciuksenkatu,4390,1186
2021-05-26T19:01:46,2021-05-26T19:07:19,039,Ooppera,032,Eläinmuseo,1416,332
2021-05-26T19:01:46,2021-05-26T19:18:26,069,Kalevankatu,112,Rautatieläisenkatu,5438,993
2021-05-26T19:01:32,2021-05-26T19:05:15,141,Intiankatu,137,Arabian kauppakeskus,602,218
2021-05-26T19:01:16,2021-05-26T19:12:41,037,Töölönkatu,133,Paavalinpuisto,3412,631
2021-05-26T19:01:13,2021-05-26T19:07:16,131,Elimäenkatu,133,Paavalinpuisto,1082,358
2021-05-26T19:01:03,2021-05-26T19:04:39,218,Pohjois-Haagan asema,220,Ida Aalbergin tie,716,212
2021-05-26T19:00:55,2021-05-26T19:07:34,012,Kanavaranta,021,Töölönlahdenkatu,1504,396
2021-05-26T19:00:20,2021-05-26T19:05:01,037,Töölönkatu,070,Sammonpuistikko,824,276
2021-05-26T18:59:46,2021-05-26T19:04:43,001,Kaivopuisto,007,Designmuseo,957,293
2021-05-26T18:59:32,2021-05-26T19:05:46,074,Rajasaarentie,036,Apollonkatu,1335,369
2021-05-26T18:59:29,2021-05-26T19:04:26,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",841,291
2021-05-26T18:59:21,2021-05-26T19:31:11,080,Jäähalli,231,Siltavoudintie,6793,1906
2021-05-26T18:58:29,2021-05-26T18:58:39,517,Länsituuli,517,Länsituuli,0,9
2021-05-26T18:58:27,2021-05-26T19:04:18,076,Olympiastadion,074,Rajasaarentie,790,347
2021-05-26T18:58:24,2021-05-26T19:07:17,126,Kalasatama (M),130,Teollisuuskatu,1743,528
2021-05-26T18:57:29,2021-05-26T19:06:57,125,Arielinkatu,129,Pernajantie,1598,561
2021-05-26T18:56:56,2021-05-26T19:02:28,059,Salmisaarenranta,030,Itämerentori,917,327
2021-05-26T18:56:55,2021-05-26T19:09:23,018,Porthania,046,Diakoniapuisto,2287,744
2021-05-26T18:56:08,2021-05-26T19:00:33,077,Nordenskiöldinaukio,037,Töölönkatu,1029,261
2021-05-26T18:56:04,2021-05-26T19:02:04,115,Venttiilikuja,129,Pernajantie,1184,356
2021-05-26T18:56:03,2021-05-26T19:00:46,031,Marian sairaala,063,Jätkäsaarenlaituri,1025,279
2021-05-26T18:55:56,2021-05-26T19:01:41,027,Eerikinkatu,004,Viiskulma,895,348
2021-05-26T18:55:47,2021-05-26T19:04:17,062,Välimerenkatu,004,Viiskulma,1943,509
2021-05-26T18:55:30,2021-05-26T19:01:45,627,Piispansilta,645,Piispankallio,889,375
2021-05-26T18:55:04,2021-05-26T19:16:46,131,Elimäenkatu,239,Viikin tiedepuisto,5584,1297
2021-05-26T18:54:53,2021-05-26T19:12:19,059,Salmisaarenranta,061,Länsisatamankatu,1654,1041
2021-05-26T18:53:40,2021-05-26T18:57:38,330,Kontula (M),332,Kontulankaari,1033,233
2021-05-26T18:53:34,2021-05-26T18:56:42,031,Marian sairaala,063,Jätkäsaarenlaituri,735,183
2021-05-26T18:53:32,2021-05-26T18:57:47,101,Munkkivuoren ostoskeskus,207,Vanha Viertotie,620,251
2021-05-26T18:53:10,2021-05-26T18:59:23,519,Tapionaukio,533,Tekniikantie,1317,369
2021-05-26T18:53:00,2021-05-26T18:57:55,101,Munkkivuoren ostoskeskus,207,Vanha Viertotie,624,291
2021-05-26T18:53:00,2021-05-26T18:55:59,579,Niittymaa,573,Urheilupuisto (M),547,179
2021-05-26T18:52:47,2021-05-26T18:55:57,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,688,186
2021-05-26T18:52:25,2021-05-26T18:59:16,069,Kalevankatu,062,Välimerenkatu,1349,406
2021-05-26T18:52:07,2021-05-26T19:10:27,062,Välimerenkatu,062,Välimerenkatu,1437,1098
2021-05-26T18:51:50,2021-05-26T19:12:28,107,Tenholantie,063,Jätkäsaarenlaituri,4808,1234
2021-05-26T18:51:50,2021-05-26T18:55:22,517,Länsituuli,523,Ahertajantie,531,211
2021-05-26T18:51:17,2021-05-26T19:14:21,113,Pasilan asema,138,Arabiankatu,2960,1380
2021-05-26T18:51:05,2021-05-26T18:54:52,029,Baana,162,Leppäsuonaukio,728,223
2021-05-26T18:50:57,2021-05-26T18:58:08,045,Brahen kenttä,116,Linnanmäki,1021,427
2021-05-26T18:50:44,2021-05-26T19:00:34,062,Välimerenkatu,018,Porthania,3038,589
2021-05-26T18:49:48,2021-05-26T18:54:17,030,Itämerentori,059,Salmisaarenranta,1271,268
2021-05-26T18:48:41,2021-05-26T18:55:40,517,Länsituuli,523,Ahertajantie,512,415
2021-05-26T18:48:37,2021-05-26T19:04:02,121,Vilhonvuorenkatu,259,Petter Wetterin tie,3983,924
2021-05-26T18:48:34,2021-05-26T19:09:36,141,Intiankatu,235,Katariina Saksilaisen katu,5601,1261
2021-05-26T18:48:13,2021-05-26T19:01:40,209,Takomotie,089,Tilkanvierto,3067,797
2021-05-26T18:47:51,2021-05-26T18:52:19,031,Marian sairaala,071,Hietaniemenkatu,1096,263
2021-05-26T18:47:47,2021-05-26T18:53:36,049,Annankatu,003,Kapteeninpuistikko,875,348
2021-05-26T18:47:20,2021-05-26T18:56:32,077,Nordenskiöldinaukio,071,Hietaniemenkatu,1623,548
2021-05-26T18:46:41,2021-05-26T18:51:46,139,Muotoilijankatu,137,Arabian kauppakeskus,1170,300
2021-05-26T18:46:31,2021-05-26T18:58:45,039,Ooppera,028,Lastenlehto,2442,730
2021-05-26T18:46:25,2021-05-26T19:16:20,112,Rautatieläisenkatu,089,Tilkanvierto,4652,1794
2021-05-26T18:46:22,2021-05-26T18:53:28,016,Liisanpuistikko,121,Vilhonvuorenkatu,1703,422
2021-05-26T18:46:06,2021-05-26T19:00:31,253,Tammisalon aukio,244,Relanderinaukio,3704,861
2021-05-26T18:45:10,2021-05-26T18:59:54,041,Ympyrätalo,071,Hietaniemenkatu,3469,880
2021-05-26T18:45:05,2021-05-26T18:50:10,017,Varsapuistikko,123,Näkinsilta,988,300
2021-05-26T18:44:41,2021-05-26T19:06:13,119,Gebhardinaukio,126,Kalasatama (M),2029,1288
2021-05-26T18:44:39,2021-05-26T18:55:25,075,Korjaamo,162,Leppäsuonaukio,1857,645
2021-05-26T18:43:35,2021-05-26T18:44:23,017,Varsapuistikko,017,Varsapuistikko,12,47
2021-05-26T18:43:28,2021-05-26T18:53:07,119,Gebhardinaukio,123,Näkinsilta,2193,575
2021-05-26T18:42:04,2021-05-26T18:47:19,005,Sepänkatu,049,Annankatu,816,310
2021-05-26T18:41:36,2021-05-26T19:08:14,018,Porthania,015,Ritarikatu,1517,1594
2021-05-26T18:41:30,2021-05-26T18:57:35,011,Unioninkatu,201,Länsisatamankuja,2738,957
2021-05-26T18:40:49,2021-05-26T18:56:01,239,Viikin tiedepuisto,284,Myllypuro (M),4280,908
2021-05-26T18:40:38,2021-05-27T06:14:04,026,Kamppi (M),068,Albertinkatu,953,351
2021-05-26T18:40:34,2021-05-26T18:49:52,083,Meilahden sairaala,110,Maistraatintori,1637,553
2021-05-26T18:39:47,2021-05-26T18:49:42,034,Kansallismuseo,041,Ympyrätalo,1903,590
2021-05-26T18:39:20,2021-05-26T18:45:32,631,Friisilänaukio,629,Piispanportti,763,367
2021-05-26T18:39:16,2021-05-26T18:44:21,573,Urheilupuisto (M),515,Oravannahkatori,824,299
2021-05-26T18:38:59,2021-05-26T18:41:47,044,Sörnäinen (M),128,Päijänteentie,596,164
2021-05-26T18:38:51,2021-05-26T18:51:25,078,Messeniuksenkatu,135,Velodrominrinne,2527,750
2021-05-26T18:38:04,2021-05-26T19:06:22,051,Itälahdenkatu,093,Torpanranta,7334,1697
2021-05-26T18:37:59,2021-05-26T18:39:49,095,Munkkiniemen aukio,096,Huopalahdentie,406,104
2021-05-26T18:37:53,2021-05-26T18:44:52,059,Salmisaarenranta,053,Heikkiläntie,1560,414
2021-05-26T18:37:41,2021-05-26T18:41:53,259,Petter Wetterin tie,256,Herttoniemenranta,590,247
2021-05-26T18:37:38,2021-05-26T18:40:19,046,Diakoniapuisto,045,Brahen kenttä,424,156
2021-05-26T18:37:31,2021-05-26T18:49:33,161,Eteläesplanadi,162,Leppäsuonaukio,2086,716
2021-05-26T18:37:31,2021-05-26T18:49:31,083,Meilahden sairaala,110,Maistraatintori,1688,576
2021-05-26T18:36:50,2021-05-26T18:38:37,040,Hakaniemi (M),202,Merihaka,363,105
2021-05-26T18:36:10,2021-05-26T18:39:08,280,Puotilan ostoskeskus,278,Puotilantie,526,173
2021-05-26T18:36:06,2021-05-26T18:47:39,037,Töölönkatu,044,Sörnäinen (M),2483,689
2021-05-26T18:36:01,2021-05-26T18:42:03,272,Marjaniementie,280,Puotilan ostoskeskus,1533,357
2021-05-26T18:34:10,2021-05-26T18:47:19,075,Korjaamo,096,Huopalahdentie,3171,779
2021-05-26T18:34:10,2021-05-26T18:42:25,609,Sepetlahdentie,629,Piispanportti,1656,491
2021-05-26T18:34:04,2021-05-26T18:41:11,101,Munkkivuoren ostoskeskus,106,Korppaanmäentie,1378,422
2021-05-26T18:33:44,2021-05-26T18:40:31,059,Salmisaarenranta,029,Baana,1368,402
2021-05-26T18:33:35,2021-05-26T18:37:30,029,Baana,026,Kamppi (M),958,234
2021-05-26T18:32:26,2021-05-26T18:36:54,727,Ratsutori,711,Kirjurinkuja,998,267
2021-05-26T18:32:24,2021-05-26T18:37:48,549,Maarinranta,541,"Aalto-yliopisto (M), Korkeakouluaukio",1047,320
2021-05-26T18:31:44,2021-05-26T18:47:32,053,Heikkiläntie,025,Narinkka,3926,946
2021-05-26T18:31:33,2021-05-26T18:36:05,625,Suomenlahdentie,611,Matinkartanontie,1086,267
2021-05-26T18:31:31,2021-05-26T18:39:12,527,Otsolahti,509,Revontulentie,1373,460
2021-05-26T18:31:21,2021-05-26T18:41:51,081,Stenbäckinkatu,094,Laajalahden aukio,2780,630
2021-05-26T18:31:12,2021-05-26T18:35:43,625,Suomenlahdentie,611,Matinkartanontie,1100,270
2021-05-26T18:31:08,2021-05-26T20:54:36,087,Kustaankatu,126,Kalasatama (M),1253,289
2021-05-26T18:31:01,2021-05-26T18:39:20,021,Töölönlahdenkatu,062,Välimerenkatu,2250,497
2021-05-26T18:30:47,2021-05-26T18:43:13,034,Kansallismuseo,202,Merihaka,2317,742
2021-05-26T18:30:34,2021-05-26T18:30:41,021,Töölönlahdenkatu,021,Töölönlahdenkatu,0,6
2021-05-26T18:29:45,2021-05-26T18:38:45,113,Pasilan asema,082,Töölöntulli,1854,536
2021-05-26T18:29:43,2021-05-26T18:38:41,213,Huopalahden asema,219,Näyttelijäntie,2444,537
2021-05-26T18:29:41,2021-05-26T18:38:38,213,Huopalahden asema,219,Näyttelijäntie,2413,532
2021-05-26T18:28:52,2021-05-26T18:37:38,261,Asentajanpuisto,251,Laajasalon ostoskeskus,2482,525
2021-05-26T18:28:42,2021-05-26T18:34:35,059,Salmisaarenranta,201,Länsisatamankuja,1153,349
2021-05-26T18:28:25,2021-05-26T18:38:09,069,Kalevankatu,012,Kanavaranta,1731,579
2021-05-26T18:28:15,2021-05-26T18:32:13,044,Sörnäinen (M),119,Gebhardinaukio,710,233
2021-05-26T18:27:46,2021-05-26T18:34:42,129,Pernajantie,126,Kalasatama (M),1333,411
2021-05-26T18:27:38,2021-05-26T18:33:52,044,Sörnäinen (M),115,Venttiilikuja,1366,369
2021-05-26T18:27:32,2021-05-26T18:32:57,027,Eerikinkatu,063,Jätkäsaarenlaituri,1006,321
2021-05-26T18:27:20,2021-05-26T18:35:32,210,Pajamäki,711,Kirjurinkuja,1747,488
2021-05-26T18:27:04,2021-05-26T18:37:54,113,Pasilan asema,294,Postipuisto,3416,644
2021-05-26T18:26:41,2021-05-26T18:44:26,204,A.I. Virtasen aukio,226,Lepolantie,4631,1061
2021-05-26T18:26:27,2021-05-26T18:46:13,026,Kamppi (M),095,Munkkiniemen aukio,4443,1183
2021-05-26T18:26:22,2021-05-26T18:34:52,062,Välimerenkatu,008,Vanha kirkkopuisto,1729,505
2021-05-26T18:26:21,2021-05-26T18:34:27,113,Pasilan asema,082,Töölöntulli,1905,482
2021-05-26T18:26:08,2021-05-26T18:36:34,024,Mannerheimintie,003,Kapteeninpuistikko,1867,625
2021-05-26T18:26:05,2021-05-26T18:37:41,030,Itämerentori,001,Kaivopuisto,2666,692
2021-05-26T18:25:33,2021-05-26T18:35:35,012,Kanavaranta,041,Ympyrätalo,2093,598
2021-05-26T18:23:51,2021-05-26T18:27:36,053,Heikkiläntie,054,Gyldenintie,582,224
2021-05-26T18:23:51,2021-05-26T18:25:42,625,Suomenlahdentie,623,Nelikkotie,385,106
2021-05-26T18:23:07,2021-05-26T18:50:32,019,Rautatientori / itä,055,Puistokaari,5345,1641
2021-05-26T18:22:49,2021-05-26T18:34:19,015,Ritarikatu,071,Hietaniemenkatu,2777,685
2021-05-26T18:22:47,2021-05-26T18:30:42,127,Teurastamo,045,Brahen kenttä,1394,469
2021-05-26T18:22:21,2021-05-26T18:26:02,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",719,220
2021-05-26T18:21:53,2021-05-26T18:26:10,101,Munkkivuoren ostoskeskus,207,Vanha Viertotie,628,253
2021-05-26T18:21:41,2021-05-26T18:39:13,010,Kasarmitori,133,Paavalinpuisto,8733.33,1048
2021-05-26T18:21:30,2021-05-26T18:44:19,003,Kapteeninpuistikko,084,Paciuksenkatu,5437,1367
2021-05-26T18:20:19,2021-05-26T18:23:35,238,Pihlajamäki,239,Viikin tiedepuisto,880,192
2021-05-26T18:19:41,2021-05-26T18:24:06,004,Viiskulma,027,Eerikinkatu,882,260
2021-05-26T18:19:06,2021-05-26T18:30:23,059,Salmisaarenranta,021,Töölönlahdenkatu,2585,673
2021-05-26T18:18:37,2021-05-26T18:21:37,615,Tiistiläntie,609,Sepetlahdentie,529,179
2021-05-26T18:18:16,2021-05-26T18:29:54,022,Rautatientori / länsi,122,Lintulahdenkatu,2318,699
2021-05-26T18:17:59,2021-05-26T18:22:08,046,Diakoniapuisto,041,Ympyrätalo,904,245
2021-05-26T18:17:26,2021-05-26T18:31:34,077,Nordenskiöldinaukio,096,Huopalahdentie,2611,843
2021-05-26T18:16:57,2021-05-26T18:22:57,137,Arabian kauppakeskus,144,Käpyläntie,1508,358
2021-05-26T18:16:45,2021-05-26T18:28:26,163,Lehtisaarentie,555,Kalevalantie,3336,699
2021-05-26T18:15:27,2021-05-26T18:38:36,069,Kalevankatu,069,Kalevankatu,2967,1385
2021-05-26T18:15:26,2021-05-26T18:25:17,036,Apollonkatu,064,Tyynenmerenkatu,2338,585
2021-05-26T18:15:17,2021-05-26T18:27:56,294,Postipuisto,134,Haukilahdenkatu,4065,754
2021-05-26T18:14:20,2021-05-26T18:23:30,627,Piispansilta,635,Kuunkatu,1470,546
2021-05-26T18:13:59,2021-05-26T18:21:42,036,Apollonkatu,026,Kamppi (M),1331,459
2021-05-26T18:13:58,2021-05-26T18:17:59,123,Näkinsilta,122,Lintulahdenkatu,639,235
2021-05-26T18:13:23,2021-05-26T18:19:33,715,Komentajankatu,727,Ratsutori,806,368
2021-05-26T18:13:20,2021-05-26T18:26:31,044,Sörnäinen (M),075,Korjaamo,2478,791
2021-05-26T18:12:50,2021-05-26T18:13:04,627,Piispansilta,627,Piispansilta,0,14
2021-05-26T18:12:47,2021-05-26T18:19:55,121,Vilhonvuorenkatu,016,Liisanpuistikko,1684,423
2021-05-26T18:12:22,2021-05-26T18:19:58,027,Eerikinkatu,003,Kapteeninpuistikko,1504,445
2021-05-26T18:12:21,2021-05-26T18:16:54,733,Läkkitori,749,Vallikatu,974,271
2021-05-26T18:11:50,2021-05-26T18:28:38,009,Erottajan aukio,124,Isoisänsilta,4258,1005
2021-05-26T18:11:42,2021-05-26T18:17:13,731,Leppävaarankäytävä,711,Kirjurinkuja,1273,330
2021-05-26T18:10:30,2021-05-26T18:17:28,012,Kanavaranta,004,Viiskulma,1778,417
2021-05-26T18:10:12,2021-05-26T18:14:49,122,Lintulahdenkatu,126,Kalasatama (M),1082,273
2021-05-26T18:09:50,2021-05-26T18:20:32,581,Niittykumpu (M),509,Revontulentie,2640,637
2021-05-26T18:09:28,2021-05-26T18:13:17,207,Vanha Viertotie,101,Munkkivuoren ostoskeskus,610,225
2021-05-26T18:09:24,2021-05-26T18:12:28,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,731,184
2021-05-26T18:09:17,2021-05-26T18:13:15,207,Vanha Viertotie,101,Munkkivuoren ostoskeskus,610,234
2021-05-26T18:09:09,2021-05-26T18:14:08,731,Leppävaarankäytävä,739,Postipuun koulu,1023,295
2021-05-26T18:08:58,2021-05-26T18:12:49,308,Mosaiikkitori,309,Kaivonkatsojanpuisto,814,226
